,Actual_Volume,Period,Days_Since_Cutoff,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50,Sample_51,Sample_52,Sample_53,Sample_54,Sample_55,Sample_56,Sample_57,Sample_58,Sample_59,Sample_60,Sample_61,Sample_62,Sample_63,Sample_64,Sample_65,Sample_66,Sample_67,Sample_68,Sample_69,Sample_70,Sample_71,Sample_72,Sample_73,Sample_74,Sample_75,Sample_76,Sample_77,Sample_78,Sample_79,Sample_80,Sample_81,Sample_82,Sample_83,Sample_84,Sample_85,Sample_86,Sample_87,Sample_88,Sample_89,Sample_90,Sample_91,Sample_92,Sample_93,Sample_94,Sample_95,Sample_96,Sample_97,Sample_98,Sample_99,Sample_100
2025-04-16 04:00:00+00:00,4607750000,Calibration,0,4738206688.126974,4771432666.636912,4788266814.170529,5002221960.146345,4519328108.140664,4524726205.692552,4438391262.567436,4166663407.357025,5117959772.517096,4753144798.732718,4617468814.385183,4697613365.587463,4502554131.148197,4792677167.281465,3776269429.333741,4265704455.1578526,5006725026.095661,5115474295.626393,3704252269.0931907,4758804864.329292,4006388804.3650193,4721386210.837782,5045888370.7831135,4590304976.372281,3708260464.6535726,5527353632.264554,4158416441.1383853,4470090812.273684,4213598651.339311,4340393633.853223,4267550472.423913,4634336010.941695,4880384459.303641,3921901270.3461237,4188996154.834888,4422261367.745037,4653586343.455323,4970654289.1340475,4738138919.407624,5082615521.13668,5169208272.109359,4479042276.276473,3772017426.5546927,4607806953.059925,4198494690.9933753,4650291327.204536,5260022995.557018,5380273023.290113,4688853163.913609,4735426030.141691,4630875871.872925,4428174332.66535,4698968959.187097,4530857969.508746,3735266071.119794,4361270596.422153,4750759895.054824,4037809365.552379,4431882184.96974,4388232054.621023,4262206225.3130984,4620585012.66477,4756287435.05255,4466213610.231367,4418406097.320935,3280797161.412115,4888255409.751007,5015811544.5926285,4040206662.835891,5468503476.642571,4404195234.236223,4516604573.928086,4585213857.852155,3747752522.9963756,3936446203.2729526,4238710950.9562798,5012462376.189099,5414865517.072745,3918167941.882879,5294161819.147329,4703837137.396937,5138950245.670946,5564015594.02746,4664059953.327881,3942965883.5683594,5529232011.286653,5220720815.483379,4896487498.10993,4835230186.229924,4688631304.664292,4821718561.501128,4831695865.0568495,4523271125.917561,3565138432.1454782,4661537262.04464,4502656088.641079,4026339185.303022,4878028309.971132,4132888873.6110077,4107756984.4244537
2025-04-17 04:00:00+00:00,4714880000,Calibration,0,4061019816.635456,4003338544.8243914,5716857963.206069,4797865253.656477,5094867901.816719,4820641545.764739,3932854760.5472026,4519896923.799848,4793488230.2610855,5121850606.908236,4792327103.255288,5467620302.127237,4312276704.386961,4549550263.868511,4450278574.708664,4528015396.00319,3800420961.0672183,4739716733.470638,4786924857.400233,4641482351.80988,4418127804.375928,4391104832.74697,4884792871.681895,4509018860.086231,4434010032.215042,4516051941.948063,4295801410.740197,5003024998.116879,4326076040.086774,4798784437.719674,4945674724.366098,4876842497.597249,4776254123.125046,4575830071.000094,5029106018.556373,4820401371.339978,4826606046.772463,3997081890.4811406,4697446384.800877,4023365441.6287694,5445905184.83078,4144204892.445868,3798065471.6648426,4091510507.215653,4876606709.064737,4604886325.088329,4361400115.203014,4291814798.881541,5443473464.827242,5143909004.210182,5684874405.978245,4103880235.274107,4257062399.163669,4821950193.521653,4133505887.5960097,4804512270.836189,4596278097.571598,3890428017.0246735,3958661350.762227,4369946425.621868,4946951994.314772,4688673817.02999,4223549874.885965,3935290037.99529,4161926759.0607295,4175624383.0607805,4503557087.382177,3923931576.405761,3856037621.387115,4150987957.732072,4709544919.784302,4756323509.729005,4143012459.02097,5092670988.46287,4620800507.870821,5804858038.241638,4360929855.042661,4354102435.639383,4208965593.8418083,3541587331.465474,4938822359.703032,4236262800.2039366,5686687100.278983,4195620140.931023,4284710735.3013306,3968886516.6641583,5034503909.338746,5064252069.661572,4525324311.753608,4982946925.249691,5157882247.046297,4301303423.973255,5022500413.2801895,4072595846.284819,4309428780.902825,5225073601.795455,4959507794.1674385,4667105845.281932,3804402001.485545,4461438046.930025
2025-04-21 04:00:00+00:00,4226340000,Calibration,0,5332917841.863979,4903573246.124794,4282328848.7075562,3922272273.512038,4539265103.914518,4665284345.3576,4291622538.9913526,4324939602.485485,4283900162.869557,3745942468.051343,3699240925.032151,4724182307.713911,4915258287.927299,3969937774.521106,4265107583.2645707,4547506746.916618,4636394048.711968,4312570550.990352,4734162225.172578,3545346690.7721224,4303810694.46395,4285699282.4211407,4019965097.5209465,4716170297.011929,4662459188.689406,4037460791.445966,3436934496.9112186,4312157454.453076,4526133480.283596,4369477611.681917,4962094751.672063,4419591588.32389,4037543168.505129,4299560611.86686,3789537685.801198,3522982736.4519444,3801439520.602924,5092977406.909498,3672473776.9634485,4985457510.981487,3604385967.234267,4068533816.8367023,4600164263.5476055,3350311828.9477873,4866976755.307819,4509325447.861007,4997477084.60413,3880876969.4738255,3463808691.019749,4647585869.835221,4113949508.7906694,3903891848.0021305,4253937719.7793484,4573186224.838212,4287409073.240981,4061306792.3177004,4641483611.200337,5287602280.806137,4723855388.7095585,4079660622.417628,4176084152.5871367,4454728227.900711,3817357076.0540037,3873745157.4739194,4679465339.948751,4874497344.639992,3903488031.573933,3697835733.818089,4440357279.050684,3998270747.7436376,4185364749.763198,3915137657.775167,4617373907.224562,4243061757.7161937,4469083474.769711,4467765953.175298,4158080965.6495624,4430568674.477213,3826781631.47223,4200857763.302498,4033732340.690089,4048394553.418569,3950534848.8887124,4250778815.6215196,4312741752.261117,4780246241.76775,5384599924.566411,4223705835.5214515,4027216295.876914,4693287448.891777,4154744394.504847,5166402313.468836,4767756950.493058,4412606602.22088,4961828661.47672,3680492794.5119295,4004956780.4265347,4325530045.755603,4535033854.306172,4060052305.937284
2025-04-22 04:00:00+00:00,4666950000,Calibration,0,4755487068.981986,4656251549.447872,5088476379.299916,4392684983.833287,3314360497.8863397,4544272369.622153,5118422945.94754,4164209738.738519,4418167612.852075,5038189916.73923,4973019721.174644,4387826523.010376,4366419630.978307,4607531851.304669,4748388646.7247095,4682851014.785352,5078530604.567662,5120426217.833211,4656760502.1932955,4567887750.523592,3832959653.133726,4750081564.202915,4321631786.280253,4198184792.7849164,4948617111.32664,5022160765.326613,5646374212.671495,5024985066.583048,4644376610.862525,5057986734.643744,5125132050.365997,5192846593.938345,3985905428.220322,4453987872.84774,4174274883.2872353,4583622274.491962,5288028877.494793,3969658272.7721696,5298692257.7932005,5118182343.064886,4286919300.4993024,4617859753.158973,4427124415.937119,4747946638.415277,5194083984.21354,4125562814.638592,4286068926.299181,5388419881.194199,4678476294.058575,4007920340.522567,4882815664.704974,4898752197.640708,4348517791.47284,4399845213.655197,4737125274.369002,4160053442.029556,4951611904.789754,4611570191.407751,4379564050.228232,4697582377.209505,4976163162.142138,4799450685.157173,5369886812.729739,5098631095.505521,4935694056.326296,5285305626.7999325,4360117684.789116,5616882348.39776,4337693661.025753,5231213953.376801,4896969369.115661,5206236823.920105,4537847883.614885,4570197751.534654,5568280217.825588,4784429928.793666,4945576683.139647,4814089738.174544,4915232563.409815,4187600922.880532,4750682033.064715,4992705513.321377,5270445541.847087,4514695794.502334,4060554069.4390354,3910403524.2764807,4626058117.767657,5279601312.213254,4270346639.197922,5013638714.8394575,5424361359.18181,4968096484.377758,4879766294.641388,4506818127.853472,4578924110.533311,6386089077.575604,4537225861.465339,4508224755.73054,5467823571.929977,4823335761.170605
2025-04-23 04:00:00+00:00,5371390000,Calibration,0,5332372176.522366,5864006716.026715,5317832318.573178,5817940377.91363,5620636049.041659,6221584786.067869,4795858600.063395,6546749900.811708,4698589753.687087,5586098187.320129,3848192682.6328416,5289076938.663568,4727651898.094819,4431042069.8901825,5307311458.74157,5160125926.825978,5777918441.682646,5312780603.405387,6194880457.833605,5260225706.627783,6007144744.920942,4392871123.130035,4181571054.78124,5412215923.798931,5601215976.137437,5091362092.07667,5729744611.164226,4339062178.704246,5234126066.163617,4720333244.571908,5832428034.286798,5749158975.632694,7008855572.810256,5040727022.92335,5468440494.506959,5203885179.041561,6029785941.700173,5882444230.329799,5338589618.550875,5237412938.4745,6061620766.413825,5486850145.488112,5505050608.820605,5693817046.31783,5594393997.670904,5491649004.893044,6028963875.781795,5807990339.532049,5108218486.956568,5403171554.701817,6029944265.436515,5344092798.561768,4904882152.304317,5170480211.093267,4533221898.81211,5171658585.2987385,5135165375.074449,5408062637.12074,4701297402.542601,5342714730.220598,5137910510.837428,5546793545.284261,5462978086.38948,5433866159.606108,4666793602.092844,4895633086.252078,5504672585.702148,5861135996.488029,5627400142.811489,5556084223.978497,4759427537.712542,5899971888.782257,5203745418.095693,5175292180.814589,5522317098.796269,5213807860.678859,4478020914.722293,4567643143.287241,5905798430.471583,4240085486.8162084,5197943843.472357,4905999392.160666,5226241501.671801,4654127173.507844,4947680755.932985,6220446158.505095,5029503195.253072,4805540639.982169,5062320745.986907,5097551596.347517,5865049496.38845,5193073345.278506,5811231279.093542,5235242601.512257,5116216856.295245,5182635390.120715,4715645896.454827,5418910446.493701,6612001966.127698,4471966328.341623
2025-04-24 04:00:00+00:00,4697710000,Calibration,0,5049205369.553761,4868886876.429892,4660994526.606603,4549950227.551405,4799220283.318772,4815854196.671736,5422757391.631991,5421396972.41958,5100510433.703061,4640631143.982652,4411026166.290579,4685247316.300862,5020772871.847663,5779496537.834817,4270897180.905158,4735025389.066067,5281152622.969636,5676271643.353856,5112318014.531839,5626981750.086944,4774572374.321969,5983448739.634912,4780058516.601647,4435351218.482265,4530774669.84014,4163093459.8039184,4316787686.882664,2861058827.7346706,5325871001.815795,4547330406.50106,4669502985.267421,4228199458.2915606,4641100422.707067,4741558920.250194,5462093809.165125,4274284126.788272,4367295074.681859,4669117537.486127,4612147316.585664,4637532141.64548,3823922238.4094076,5154414663.279887,4761322856.28403,4656548610.639075,4012895618.781779,4500595915.225604,4802191437.467872,5307316901.76944,5153139495.043188,4628633965.083388,4491468777.904485,4938963972.162962,4936751162.5857725,5335761177.104928,3984251625.8997416,4566606230.741324,4451550125.41257,4381817582.624953,4807860694.588089,3718720249.078776,5443814295.217837,4437947876.698161,4065656341.3993206,5476889742.740115,4366616689.630443,4531270876.366092,5149590640.277928,5683734517.302958,4080869192.509062,5025979028.569088,4798351184.017628,4993056570.968601,4660126167.847278,4171907431.810022,4495856370.596077,5276424261.768389,4195122668.0112963,3886233278.9091725,4535991634.497173,4145121684.0024295,5490114271.057839,3904934764.404138,5462529419.9996195,5116682205.918231,5830130201.181126,4170157675.7252836,5112567296.972729,4262336605.208084,4230964637.4874563,4756636443.167989,4497648219.696764,4734599477.905766,3712895110.312334,4727154666.248948,4050421495.786851,5055173853.300953,5027195376.628292,4460132099.005726,5147917023.754487,4270374950.88115
2025-04-25 04:00:00+00:00,4236580000,Calibration,0,4389035437.203113,4378877970.833428,4572480814.180465,4018575504.652076,4179773150.504612,4396042920.099741,4401507329.077848,4439751171.740203,4570259346.281082,4329436603.787984,3983137716.169572,3525054092.8741884,3854216787.4124017,3670642455.576575,4107942242.234221,3934735216.0405483,5109724677.887986,3585257483.9755735,4425578237.439242,4475278127.997761,4347303248.155983,4405309228.5660095,4152977072.7390213,4311201105.757118,3912859863.606459,4724140121.53803,4069582079.0882354,4306446935.109453,3895957065.3443737,4093083861.9057503,3458091862.077679,3732848876.201728,4051200975.761522,3952196111.64818,4039955488.8175597,4630262483.2292595,4268709048.572367,4034088871.2902217,4368029046.102895,4388868763.514318,3514885686.3329024,3993392945.7951894,4117741736.884243,3963631638.619914,4040340268.913334,4271352342.5286183,4728249663.456379,3789767379.694946,4336191550.033307,4653688667.164785,3609069103.749539,4277228473.070544,3810067387.7154317,3719769095.2014885,4211160984.2083583,3939598935.3892665,4120630147.378355,4392784634.87089,3866442734.395309,4461008327.051139,3894688883.8536005,3793217611.584381,3645888025.3617716,4062316453.8748903,4028186498.7110567,3992920288.770903,3983768206.35327,4032576533.21805,3961932372.8385386,4563069087.217916,3919201195.404925,4216869131.4601774,4314312228.386233,4359708336.6515255,3618227389.6031156,5281095562.63877,3773128704.808973,4189947101.278853,3937973556.762636,4194826046.9878845,4544202591.671544,3525253251.1474986,4328408867.920193,4432311567.616504,3714718547.6356525,4267034644.3935666,4081814311.9212155,4367160613.734017,4020573289.5760074,3994611734.786425,4993284583.649106,4262683734.9016447,4091070971.010119,3688904357.190162,4363159280.486496,4768637505.719465,3916881692.057868,4482173672.002164,4797957827.882149,3479057496.47845
2025-04-28 04:00:00+00:00,4257880000,Forecasting,1,4368032066.434721,4515806547.215022,4148363972.688147,3864315608.0948462,4106390438.6193886,4556888462.398475,4712683515.871101,4303157183.700734,3611985748.5025177,4712203683.120011,4542961602.348045,3870606116.8072853,3866477040.2707367,3831485055.190192,3632614132.741015,4125749673.053485,4120244231.775399,4052279697.1320724,4736523451.581786,4928644049.795249,4855785132.375608,4362103832.7605715,4757804461.286632,4244707124.364561,4814654589.47,4792092881.99635,4000282447.016441,3663666226.3369074,5068837229.431456,4467049985.126004,4077892752.963826,3972779823.3393316,4320801090.076184,3664822826.5689445,4571862331.047625,3818550836.7681847,4546785993.920515,4351588799.242576,4373440117.7613535,4922145780.876733,4063756640.3371916,4842787763.147834,4231211091.2256875,4470833286.878383,5104342719.001139,4681422192.914245,5084886931.360417,3620797167.8655777,4524605483.6255,4712880965.276005,3583793473.467871,4573300533.21731,3944178505.6277776,5181507822.646504,3672680242.8258166,4042180020.901722,4037108497.0996895,4682554813.521404,4047673284.753871,4148481745.05578,4477680843.249198,5322106034.323349,4117928634.196531,4117928098.159603,4241446064.53957,3702687374.4567733,4504986339.705027,4316141717.645647,3703910683.3681126,4169530362.5505104,3615167323.69987,2994681626.665112,4277936426.7609196,4216540146.945334,3750600043.0187826,3988186455.496691,3504925632.5904565,4078518427.3663836,4095416168.432538,3962484418.6877913,4532636449.317367,4248110016.7747393,4315002489.442933,3702227270.4313283,4108400397.2069683,3576327009.931694,4277476270.7521734,4114828777.5457253,4841013152.47092,3689313470.4147644,4463328060.364922,4171205258.224925,2956231366.5196886,3795612727.0756893,3770707882.848806,4188641923.8210535,4257409155.1520367,3411166180.7073383,4469533431.760412,3657881898.954759
2025-04-29 04:00:00+00:00,4747150000,Forecasting,2,4358239991.05166,5115125578.420556,5004900542.202018,5100387749.989476,5528602870.164369,5099157561.7621975,4439321082.111847,4711726354.711493,5813295430.217849,5374682346.968936,4855280962.41475,4498660972.348923,3958990016.5185575,4572322136.173178,5674771606.906562,3566428521.7479296,4908426727.38116,4764107610.458321,5045231774.632769,5206714236.693368,4456248681.912196,5217488957.3130865,5060932837.72379,4898257395.77149,4537443339.271858,4936509281.718333,5784386572.439882,4711577975.219434,4431085185.003887,4356560942.618827,4683267602.974825,5438148220.769257,4693070098.104154,4972893310.830329,5497566257.932127,4758389536.235235,4507919989.085645,5227719678.971345,5310342710.981592,4903558519.831072,4958810379.028221,5415208067.436768,4312445370.538297,4790507090.672271,5527281127.543975,4092986942.9017487,4149098524.401928,4922849996.437475,5052393821.601191,5647495265.202836,6101204173.1183815,5378288097.483699,4002277113.6860046,4386115714.171637,3821434985.0324974,5565636537.986111,4761860129.552242,5024708609.677825,4999440438.357225,6023042904.025394,4542709687.267783,4657287724.826306,5289423919.153703,4592103565.178689,5456633295.729518,4261438109.2124486,5808353281.832184,5163812283.112695,5107119032.07004,5043153442.786613,4740490386.33613,5100810801.814144,4814994656.883,4378452695.26261,4049445822.945305,4782227493.216362,5504656944.788696,4786775390.215378,4164026272.567594,5389535534.716076,3792053882.939712,5145457576.392125,3313675209.572787,4784429437.81436,4331806201.264328,4016220658.775617,4238766627.244826,5001379680.34772,4369997892.646879,5424485433.681045,6181981155.191584,4000403914.034818,3774082077.9122906,4983340275.983511,5111903087.327108,4771184490.80053,4829525031.905085,5672029733.417181,5026061519.361228,4437729754.450887
2025-04-30 04:00:00+00:00,5449490000,Forecasting,3,6077890502.305338,6211965008.325756,5960635632.863169,7323523427.430512,6450594819.654676,6365583229.078331,6377784460.034313,4963525666.46739,6158217945.309526,4813913440.853262,4608368812.938335,4114629180.005969,5330710965.753986,6717209712.164342,5471071634.186142,6471106532.020781,5382751210.03543,6052825542.652903,3757166380.431415,5151902537.372065,6158195014.2575035,6264174995.967971,6753343110.789716,5278245149.169786,5939015339.81465,4720086840.588817,4597162343.193009,5472268708.187424,5778612456.77172,6425641821.129779,5319638733.8557005,4474692378.428213,5804863539.690404,6549114634.039744,6346593237.367817,5938291306.404667,6085833371.768908,5000727318.529767,6129965122.643133,5821540800.618865,6955327232.332464,6103432878.727706,5696427182.877344,7028543041.052836,4505073294.218025,5488555612.18968,6707577026.305053,5971148625.60429,4979126710.988169,4833583699.4709635,5294607832.460286,4345195296.865769,5314253819.185325,4785339164.073213,5360280446.92688,5458455926.154121,5721651032.072621,7071691519.537509,5453177316.026165,4775841779.85816,5488388926.631883,5564370687.802279,6174609908.457869,5458906664.090251,6249590684.223305,6476918200.096469,4723213884.502258,5699231614.594085,6216760078.942304,5906219884.842271,6911557435.450852,5402408202.206854,5302924289.917778,5233068994.063075,7179092387.2975235,5434196373.338824,4152277655.4611588,6542889859.802119,4699827711.708131,5541360275.642776,5844093255.400233,5550442350.253525,5020921769.975663,5265296964.210862,5617282343.462457,6411622680.530764,6183731168.233494,7269078599.572466,6187036421.341057,5642965564.469166,5946139868.451884,6982334019.991185,5281306537.895637,5187109617.173687,6162931379.253266,5315114838.1224165,5852488486.171379,4681880582.964493,5795681818.126765,7016907959.845116
2025-05-01 04:00:00+00:00,4935270000,Forecasting,4,6053137361.545947,5670909816.199744,4290117644.372814,4013963452.2250714,4217673096.451781,4325263944.053742,3997093852.020136,4805567477.099972,5719609910.163033,5319017026.715256,4071027262.0189967,4784835956.397926,4694816430.419335,4762032172.911468,4414010402.731385,4958574970.464619,4753368078.968095,5628604751.328123,4406922116.09385,4832975112.423175,4676046924.675892,4654829861.101153,4269879246.3989506,4399369127.948616,4864922676.237217,3901969501.872592,4831144311.192571,5849449392.753337,4557591531.91706,5572228759.136717,4789814635.934872,5024916561.197426,5641731258.046949,5353179581.404395,4536847813.394326,5687708930.04563,4864868022.057752,4188007266.226875,5248283745.133681,4764527582.588105,4623917962.529484,4858226578.849347,4347912370.860057,5604247038.99371,4713568930.00586,4670052851.148521,3777956919.8470883,5004068523.878084,5589408719.67242,4209906572.9594603,4623592441.843307,4161375167.2508445,5658776293.252074,4843473113.621858,4414314615.496403,3967923231.8914986,4131217659.475535,4526106805.588537,6350130487.888701,4152384269.930178,4467127076.316795,5220625541.628644,5534386345.560462,4295742765.319689,4787531181.42772,5100363823.674829,4997893441.36707,4236160910.5613556,4986109592.574929,4158483979.9307933,3743615878.5039234,4581739792.397581,3663313628.4550414,3903398892.445284,4950978921.798911,5258666943.168733,4989210643.042203,4907516328.778969,3614348772.296923,4527493814.535035,4644832991.994819,5049587571.980141,4766188335.869227,3644741819.5377927,4188608312.727507,5462820494.518587,3735021829.8512135,5024043860.420124,5279793767.545857,3713171935.585853,4363511677.3098755,4736906419.824956,4291988445.2075634,5679123962.385708,4233714162.9335628,4139835510.972266,5209424582.552959,4014155571.358697,4678849985.205561,4992314671.63856
2025-05-02 04:00:00+00:00,4854380000,Forecasting,5,6224913830.558516,5319832403.551674,5946529373.507683,5184096279.598679,5485684949.92617,4725196772.101475,5866337261.902739,5368069352.226958,4107713054.254702,5114056142.028852,5321533097.919547,4968802413.391717,5356519833.505784,4191211567.08729,6416754634.929127,4555702332.796449,6372586103.827891,5145795893.585974,6108123613.787393,5351109285.163793,5019996384.853655,4667736466.790671,6061630556.945994,5391324645.304815,6316530446.967381,5249489899.970685,5079520396.126537,5480126572.168184,5262243962.482171,4386001168.945626,5512759013.565152,5450621423.026801,5066899632.537392,4527121912.054786,4305510077.781029,5156700471.144295,4008617665.221281,5676763414.627558,6229304814.725391,6568862492.78256,4685857010.477457,5416414172.852442,4871759789.234633,5920899455.5941105,5451058910.911255,4759884989.075296,4340064040.671464,6329502783.521985,5794064130.118342,6042670311.578707,4288401539.682092,4982742908.185377,4498605656.633424,6904712826.907226,4473028878.747657,4800970170.428759,5661854644.94732,4957922654.0845,5106068084.940138,5005168671.165538,5746878501.1705065,6422386457.228916,3990946439.3671374,5378496173.463886,4959682261.357857,5380151022.089592,5819391929.182186,4459097574.704666,4309535954.48286,5413239492.732063,5259071657.953587,3670297634.7123613,4283842740.9744034,4844985964.923541,4705766559.467487,6127995728.654982,5804445902.531697,5762566758.44276,4117644451.933054,4912705188.07254,5036090571.641153,3894452865.071549,5321522260.531038,4050447861.4223156,4973394172.992848,5353579205.953785,5089044377.756165,5332159901.28218,4314526552.566142,5588015643.726237,4560365370.343106,5309571818.06032,5197638901.583967,5013804194.050073,5918592731.723165,5379182278.563411,4973727208.777463,5487104452.457282,5643260393.599653,5216219191.699075
2025-05-05 04:00:00+00:00,4358260000,Forecasting,8,5140577313.900849,4564761151.895664,3989087842.714768,5022724783.352279,3470246082.5743766,3386563239.394108,4214937643.3804207,3294343379.098481,3213548085.565146,4150487417.4291945,4051536917.681106,3013571668.0853314,4722558472.818645,4919905420.345886,3294026903.2661858,5339562939.021968,3227100197.448756,3176814513.517752,3577092198.9749784,3491412174.5831447,3600145449.1140227,4493415696.966812,3758576767.499307,4717615072.434107,4735652398.793074,3777492287.621774,4641500055.990818,4211043018.1882524,4392565363.433865,3783352245.3269305,4658547304.271183,4860192933.619721,3345824071.1582193,3288177858.9168983,2665383265.2223268,4712690445.319768,4402053502.98105,2991137031.7715893,4678481375.867082,3862797003.0427513,4305818718.4415455,4876085228.366593,3892255277.6965523,4596496359.515096,3606679952.617592,4689034702.341646,3579815611.0110765,2973928550.002799,4699259379.0080385,3717724784.8568854,4720626263.49657,4088260279.758184,3626559213.8873296,2858529391.358807,3644726434.532653,4138414425.620432,3861791088.6378813,4253730125.270041,4505390412.601578,4372138182.12063,4701104555.331972,3748409763.2808533,4248806963.532729,4121982577.461193,2948147907.4428434,3233526560.7458177,4041063350.276463,4242304675.508043,3617356866.244341,4909076802.926759,4622443722.679974,4424473888.550479,4570932299.578681,3946973307.001264,3477928857.263487,5158646750.856299,3911827083.163845,4393044785.655628,5165848318.5936575,4038885216.346858,3084869815.109479,3096663745.7238603,3311879256.1347466,3278583835.707591,3635081503.8105803,4585651601.665356,4093028528.495393,3536956840.453422,3553790446.872427,3957184091.1126647,3871354081.067907,5456401491.725819,4089580354.367265,4571109114.400733,3924018650.706765,4014937602.73638,3620180752.99574,4454661088.335857,3763994635.525101,4980176242.837866
2025-05-06 04:00:00+00:00,4717260000,Forecasting,9,4301304103.8156395,4626535856.222254,4112614828.7362266,4634325046.70958,3631208073.0475907,5034917416.006864,5122691711.215581,4953644342.36832,4580828697.210885,4752261596.484652,4248903089.1293387,5007687423.157251,5102356394.933375,5259850659.474438,3827229158.9912677,4762925298.065536,4031357419.9770627,5345899007.314651,4523338885.478359,4399170175.654519,5981029481.764895,4993410479.563006,5295805664.749709,4234122108.9736867,3696303459.6123276,4432577997.22352,4615521795.081584,5341637426.511919,5030545298.450398,4285318893.167171,4481170675.534818,4834936656.305302,4571048529.591671,4476488336.7700405,4492960878.709097,5236388700.438979,3846863362.257933,4244963868.244899,4571941762.687691,4673010398.141488,5058140183.82742,5639945441.859867,4520853607.459433,3700232049.318916,2913900371.687677,4139897629.1913724,5084407003.234031,5359156711.914184,5671174196.93472,3521777772.3935375,4092695116.3245068,4178709524.0500517,4845418070.085593,4586966024.103572,4706455935.568718,3664657627.949914,4046146191.649772,5054563747.270831,3197486586.7092814,3190485260.8100824,5126154539.781519,3925051668.543042,5796072332.793682,4302308145.077308,5692739633.8506155,4773486559.704426,5651291322.784861,3872545602.276877,4876586275.461338,4437948390.465181,6470580509.236191,3577993401.114307,4459796495.2834,4362211636.134873,4035170746.054895,5287411910.995607,4180039024.321816,4451682885.667907,4163021681.410362,4372863998.276205,3856411504.2063074,6435011839.109383,4133428821.3121405,4650692842.159712,5509960886.1450405,5502052268.069763,4359313723.493242,3384003502.030964,5520621602.416746,3106347980.9549236,4254944405.462937,4168527944.526279,4798981013.9036665,5037502755.979411,3560505944.0918336,4302725066.083611,3260876543.3404775,6299466755.037024,4582006885.458559,4991780030.904379
2025-05-07 04:00:00+00:00,4987440000,Forecasting,10,4224213585.2473283,6314246366.181562,5536968553.9190855,5464593494.369219,4536367387.038402,5745502558.551808,4064226252.284301,4941912971.145354,5507958146.404997,4946227756.841999,4661855470.460022,5691255479.549319,4911278728.56059,5538624525.494491,4132503547.508062,4184181221.3628964,6260108944.628091,5724877048.1519575,4176703775.2524137,4898466330.382423,4752462949.844655,4378803144.43967,3820650407.677771,4328157107.852062,4053939567.449829,5954552672.478832,3563064840.732476,5392445386.656885,4427638750.08526,7339829224.861005,3437863121.194624,3920044987.9317446,4675990188.376383,6424071052.52204,6088849814.012566,5181663375.704768,5883362740.248012,7691047157.758664,4109552851.490852,6334304751.791128,5455017834.931365,6223779324.139715,5868714153.458955,5645769234.244562,5160473772.506528,4597713705.753109,5103865968.600419,4132155410.335481,5434747598.368069,5533602307.85801,4652884300.387087,5859983366.915498,4756508964.6402025,5485146304.284289,4455985956.708433,6474122698.989985,4773015235.718139,5271544813.736787,4335140519.261015,4362278854.43614,4982579152.2276945,4006972806.329593,6221934209.399874,6151696930.14194,4690876006.735863,3093711843.261449,6966892750.383775,4133670686.9442363,3623680547.81951,5206705084.546082,4651447814.981432,5177334009.586474,4504288549.465126,5122909532.883359,4551350103.296655,7242581335.34904,5275755626.598185,4213720638.0741143,2545094179.468935,4343222417.311578,5016957655.06426,6135899772.734696,5551537812.33145,4681537392.509485,5145689608.668554,4486940939.171825,3563919975.2560577,5013061726.012104,4279129053.877065,3893791962.82697,6169106954.28747,5639310571.673926,5225750127.918327,4558350653.795741,6404713096.659689,4687549334.58663,5163747314.05894,5330328134.0531225,4062186149.213833,5486274099.847799
